fiscalYear,currentValue,name,duns,multiYear
2018,10767,General Dynamics Ordnance and Tactical Systems,961846417,true
2018,42000,Tomahawk Defense,79869344,true
2018,20443.05,Point Blank Enterprises,78855857,true
2018,17080,Response Marketing,71351449,true
2018,4055.94,General Dynamics Ordnance and Tactical Systems,961846417,true
2018,63900,A2z Supply,808414531,true
2018,519414,Booz Allen Hamilton,162823777,false
2018,775000,Deloitte & Touche,187107958,true
2018,892526,The Mitre Corporation,40540304,true
2018,116766.01,Federal Management Systems,627810476,false
2018,1274028.26,Federal Management Systems,627810476,false
2018,13667,Emtec Federal,64299332,false
2018,23634,Unicom Government,107939357,true
2018,725247.07,Bishop & Associates,192060796,false
2018,156075.12,Federal Cartridge Company,6254833,true
2018,251590,The Mitre Corporation,40540304,true
2018,24584283.36,The Mitre Corporation,40540304,true
2018,19438.22,St Net-Apptis Firstsource Joint Venture,615381907,false
2018,26721,Cogent Solutions,4088980,false
2018,2787106.15,Tririga,839671596,false
2018,23682735.99,International Business Machines Corporation,835130485,true
2018,21697901.47,Science Applications International Corporation,78883327,false
2018,13089515.12,Science Applications International Corporation,78883327,false
2018,35764845.21,Science Applications International Corporation,78883327,false
2018,3470,Bennet Communications,956259105,false
2018,,QBASE-McNeil Integrated Solutions,961746620,true
2018,1176094.92,Dakota Consulting,168926264,false
2018,57136745.01,Savantage Financial Services,878187012,true
2018,63994130.6,Phacil,54885111,true
2018,,Kalos,31414766,false
2018,,Venture Netcomm,942320656,true
2018,,Venture Netcomm,942320656,true
2018,1047331.84,mLINQS,131336773,false
2018,9558365.42,Kadix Systems,127327877,false
2018,2527.65,Dell Marketing,877936518,true
2018,3962.74,Wildflower International,619719693,true
2018,,Palantir USG,825284321,true
2018,421721.27,Inforeliance,143147762,false
2018,6913426.23,clearAvenue,124289708,true
2018,238789.23,Level 3 Communications,73090917,true
2018,20019575.36,Booz Allen Hamilton,6928857,true
2018,710067.74,International Business Machines Corporation,835130485,true
2018,3892571.76,Knight Point Systems,622594492,true
2018,18323192.43,360 It Integrated Solutions,962373515,true
2018,47820,Telco Solutions,175222520,true
2018,39340900.82,Palantir Technologies,362130952,true
2018,5338036.24,Booz Allen Hamilton,6928857,true
2018,7507826.57,Project Performance Company,622496230,true
2018,67373.64,N2grate Government Technology Solutions,963510578,true
2018,3897730.84,Deloitte Consulting,19121586,true
2018,1450000.02,Johnson Controls Security Solutions,7507671,true
2018,454729.53,PG Public Services,133661020,true
2018,4783636.61,Booz Allen Hamilton,6928857,true
2018,3014577.02,Envisage Technologies,18832795,true
2018,3963440.55,QBASE-McNeil Integrated Solutions,961746620,true
2018,4706807.89,Visionary Integration Professionals,36943280,true
2018,248858.09,Venture Netcomm,942320656,true
2018,2385323.52,Sevatec,132599668,true
2018,1160801.52,Acuity,103312802,false
2018,4521662.44,Procentrix,626154640,true
2018,1745504.8,Sevatec,132599668,true
2018,1564098.8,Trofholz Technologies,119514144,true
2018,66469.39,Venture Netcomm,942320656,true
2018,28595.29,Venture Netcomm,942320656,true
2018,31811.8,Venture Netcomm,942320656,true
2018,1074119.2,Inserso Corporation,59354865,true
2018,4380077,T-Rex Solutions,62808535,false
2018,36443.81,Venture Netcomm,942320656,true
2018,7884.17,Venture Netcomm,942320656,true
2018,4858,Venture Netcomm,942320656,true
2018,37161,Packet Forensics,809189173,false
2018,2197122,Pen-Link,195956636,true
2018,213640,Fileonq,179886916,true
2018,,XRAD Tele-Services,167448955,true
2018,688605,Integrityone Partners,15277887,false
2018,175365.87,Bizflow,8913373,false
2018,76560,PN Automation,184174394,false
2018,2991841.32,Blue Canopy Group,100364152,false
2018,15839223,Defense Point Security,832904770,true
2018,2553032,Valytics,786569272,false
2018,47384418.04,CSRA,79735371,true
2018,6920852,The Mitre Corporation,40540304,true
2018,29136765.54,QBASE-McNeil Integrated Solutions,961746620,true
2018,2199677.16,Dev Technology Group,105667401,true
2018,321776,Cambridge International Systems,74343414,false
2018,3728190.59,Microsoft Corporation,81466849,true
2018,35633118.82,Dev Technology Group,105667401,true
2018,5863338.92,Customer Value Partners,113045715,false
2018,188582.2,Enterprise Resource Planned Systems International,831860338,false
2018,1031158.47,DKW Communications,832162536,false
2018,2082541.14,Pyramid Systems,956122402,false
2018,1460198.12,Microsoft Corporation,81466849,true
2018,107999.84,Govplace,957050883,true
2018,2944418.24,XL Associates,608717450,true
2018,8201161.75,QBASE-McNeil Integrated Solutions,961746620,true
2018,24293923.61,Knight Point Systems,622594492,true
2018,5553910.8,Tri-Cor Industries,146881875,true
2018,2560488.77,Dev Technology Group,105667401,true
2018,3353415.04,360 It Integrated Solutions,962373515,true
2018,4502844.91,Dev Technology Group,105667401,true
2018,9552286.36,Dev Technology Group,105667401,true
2018,3000806.8,Mythics,13358002,true
2018,446400,Inseego North America,800250008,true
2018,4413841,Pen-Link,195956636,true
2018,407000,Fileonq,179886916,true
2018,5137738.76,Booz Allen Hamilton,6928857,true
2018,27945631.6,Savantage Financial Services,878187012,true
2018,381037.44,Integrityone Partners,15277887,false
2018,13330510.22,Procentrix,626154640,true
2018,48560,AT&T Mobility,3548489,false
2018,530637.38,Avaya Federal Solutions,790472240,true
2018,1737936,Citizant,68729529,false
2018,3109129.68,Dev Technology Group,105667401,true
2018,43540848,QBASE-McNeil Integrated Solutions,961746620,true
2018,1344017.34,Blackstone Technology Group,112074757,true
2018,4450845.37,TSYMMETRY,70899393,false
2018,3791567.85,Optech,127865447,true
2018,1857656.72,Booz Allen Hamilton Engineering Services,75916762,true
2018,140828.3,Venture Netcomm,942320656,true
2018,5576137,Acuity,103312802,false
2018,286757.98,FS Partners,78374094,true
2018,49676.22,Veteran Technology Partners II,81030226,false
2018,139495.45,Venture Netcomm,942320656,true
2018,8827134.38,Strategic Enterprise Solutions,129148610,true
2018,4414763.18,Inserso Corporation,59354865,true
2018,1777536.07,Neostek,961615924,false
2018,40757.82,Carahsoft Technology,88365767,true
2018,151608,Ipi Grammtech,617441894,false
2018,47600,Wildflower International,619719693,true
2018,5999.6,Govplace,957050883,true
2018,184016,St Net-Apptis Firstsource Joint Venture,615381907,false
2018,12050.78,Wildflower International,619719693,true
2018,15630.41,Govplace,957050883,true
2018,10495.02,St Net-Apptis Firstsource Joint Venture,615381907,false
2018,74491,Wildflower International,619719693,true
2018,18748.08,Government Acquisitions,603814054,true
2018,4370.68,St Net-Apptis Firstsource Joint Venture,615381907,false
2018,19609.8,Wildflower International,619719693,true
2018,82890.08,Wildflower International,619719693,true
2018,23415.24,St Net-Apptis Firstsource Joint Venture,615381907,false
2018,38521.8,Dell Marketing,877936518,true
2018,1305.24,Sprint Communications Company,603493677,true
2018,475886,Sprint Communications Company,603493677,true
2018,10239.36,FCN,615378007,true
2018,117367.11,Cellco Partnership,968904698,false
2018,427235.86,Cellco Partnership,968904698,false
2018,139.8,Satcom Direct Communications,141315924,false
2018,96979.28,Dell Marketing,877936518,true
2018,1148.9,Net Direct Systems,54007823,true
2018,51812.16,Sprint Communications Company,603493677,true
2018,5395.12,Cellco Partnership,968904698,false
2018,4126.59,Net Direct Systems,54007823,true
2018,3471.52,Unicom Government,107939357,true
2018,15959.55,Net Direct Systems,54007823,true
2018,2259.48,Dell Marketing,877936518,true
2018,37657.5,Dell Marketing,877936518,true
2018,97135.47,Net Direct Systems,54007823,true
2018,4001.14,Net Direct Systems,54007823,true
2018,8223.12,Dell Marketing,877936518,true
2018,65242.29,St Net-Apptis Firstsource Joint Venture,615381907,false
2018,980.57,Net Direct Systems,54007823,true
2018,42182.38,Net Direct Systems,54007823,true
2018,3370.3,Net Direct Systems,54007823,true
2018,1506.32,Dell Marketing,877936518,true
2018,12803.55,Dell Marketing,877936518,true
2018,5883.42,Net Direct Systems,54007823,true
2018,10919.06,Dell Marketing,877936518,true
2018,19582.16,Dell Marketing,877936518,true
2018,15092.38,Dell Marketing,877936518,true
2018,95936.79,MA Federal,942408766,true
2018,39946.66,Dell Marketing,877936518,true
2018,4344.68,Dell Marketing,877936518,true
2018,5301.3,Dell Marketing,877936518,true
2018,6301.56,Dell Marketing,877936518,true
2018,31632.72,Dell Marketing,877936518,true
2018,7531.6,Dell Marketing,877936518,true
2018,6025.28,Dell Marketing,877936518,true
2018,11297.4,Dell Marketing,877936518,true
2018,20335.32,Dell Marketing,877936518,true
2018,753.16,Dell Marketing,877936518,true
2018,33146.22,Net Direct Systems,54007823,true
2018,7626.96,Dell Marketing,877936518,true
2018,3765.8,Dell Marketing,877936518,true
2018,8384.98,Wildflower International,619719693,true
2018,49028.5,Net Direct Systems,54007823,true
2018,26360.6,Dell Marketing,877936518,true
2018,24108,Ricoh Usa,43964519,true
2018,4523836.46,Advanced Technologies and Laboratories (atl) International,827013467,false
2018,8693.35,Anacapa Micro Products,556496370,true
2018,3278737.38,Concur Technologies,867262263,true
2018,19366.61,Dell Marketing,877936518,true
2018,1017858.76,Government Acquisitions,603814054,true
2018,14306.72,Panamerica Computers,166669742,true
2018,9160.75,Anacapa Micro Products,556496370,true
2018,2126594.1,Akira Technologies,605928246,true
2018,54923659.64,WidePoint Integrated Solutions,4693904,true
2018,467136,Stamps.com,10521297,false
2018,1451286.1,Escgov,136155178,true
2018,2496579.84,Four Points Technology,89896737,true
2018,1242212,Snap,7805067,true
2018,42559158.37,Enterprise Services,77817617,true
2018,509158.89,Four Points Technology,89896737,true
2018,12852,Akira Technologies,605928246,true
2018,7625.4,Net Direct Systems,54007823,true
2018,11072.64,Dell Federal Systems,149530219,true
2018,4272.2,Dell Federal Systems,149530219,true
2018,17090,Blue Tech,121701957,true
2018,3521748,Panamerica Computers,166669742,true
2018,20527.16,Net Direct Systems,54007823,true
2018,122056,Net Direct Systems,54007823,true
2018,469071.01,Net Direct Systems,54007823,true
2018,985082.77,Panamerica Computers,166669742,true
2018,19920,Kevin Potter,23897666,false
2018,46960,Designsmith,615308954,false
2018,823612.2,Fronteo Government Services,623624751,false
2018,81200,Johnson Controls Security Solutions,7507671,true
2018,6676.78,Avaya Federal Solutions,790472240,true
2018,95137.23,Panamerica Computers,166669742,true
2018,1140597.3,Govplace,957050883,true
2018,13670,Blue Tech,121701957,true
2018,298533.96,Dell Federal Systems,149530219,true
2018,122822,Veteran Technology Partners II,81030226,false
2018,790600,Blue Tech,121701957,true
2018,261838.41,Dell Federal Systems,149530219,true
2018,8917.99,Anacapa Micro Products,556496370,true
2018,8152999.71,Four Points Technology,89896737,true
2018,19741.76,Panamerica Computers,166669742,true
2018,169044.7,Govplace,957050883,true
2018,78000,SMD Corporation,173649976,false
2018,10000,Tinfoil Security,927481239,true
2018,980100,Telco Solutions,175222520,true
2018,13756,Costcontrol USA,807873125,true
2018,63427.06,Avaya Federal Solutions,790472240,true
2018,33663.9,Annams Systems Corporation,869159897,true
2018,29470.56,JusticeTrax,12023730,false
2018,49968,Recovery Point Systems,18385547,false
2018,99263.72,Avaya Federal Solutions,790472240,true
2018,103459.04,DLT Solutions,786468199,true
2018,832354,Integration Technologies Group,126511963,true
2018,338304.6,CDW Government,26157235,true
2018,27550.34,Avaya Federal Solutions,790472240,true
2018,280949.6,New Tech Solutions,20149303,true
2018,190343.9,Net Direct Systems,54007823,true
2018,365924.04,Unistar-Sparco Computers,959391509,true
2018,4190,C & C International Computers & Consultants,932469612,true
2018,39206.1,Net Direct Systems,54007823,true
2018,8360.6,Net Direct Systems,54007823,true
2018,6597.55,Net Direct Systems,54007823,true
2018,165784.28,Akira Technologies,605928246,true
2018,33180,Immixtechnology,98692374,true
2018,19705037.3,Dell Federal Systems,149530219,true
2018,346612.81,Akira Technologies,605928246,true
2018,7349.15,Net Direct Systems,54007823,true
2018,110824.12,Dell Federal Systems,149530219,true
2018,4601.44,Net Direct Systems,54007823,true
2018,902.48,Dell Federal Systems,149530219,true
2018,66263.6,Akira Technologies,605928246,true
2018,35726.34,Net Direct Systems,54007823,true
2018,3021.32,Net Direct Systems,54007823,true
2018,19407.9,Net Direct Systems,54007823,true
2018,17036,Net Direct Systems,54007823,true
2018,10388.4,Westwind Team,78374942,true
2018,5527.6,Blue Tech,121701957,true
2018,30122.07,Net Direct Systems,54007823,true
2018,33821.33,Net Direct Systems,54007823,true
2018,4725,C & C International Computers & Consultants,932469612,true
2018,3641.03,Govplace,957050883,true
2018,794706.14,Net Direct Systems,54007823,true
2018,28123.62,Panamerica Computers,166669742,true
2018,5760,Liveu,4366082,false
2018,77950,Mosaik Solutions,828787395,false
2018,100000,SmartyStreets,32543716,false
2018,21006,KWizCom Corporation,243559783,false
2018,251800,Copper River Enterprise Services,79463764,true
2018,99277.17,Optivor Technologies,112865048,true
2018,33033391.95,Sytel,361625932,false
2018,461705071.4,Science Applications International Corporation,148095086,false
2017,36127.8,Emcor Government Services,858888761,false
2017,882.63,Emcor Government Services,858888761,false
2017,359375.4,Emcor Government Services,858888761,false
2017,2763.54,Emcor Government Services,858888761,false
2017,35767.65,Emcor Government Services,858888761,false
2017,951.3,Emcor Government Services,858888761,false
2017,23494.34,Emcor Government Services,858888761,false
2017,269941.06,Centerra Group,73891921,false
2017,13043.48,Centerra Group,73891921,false
2017,22798.87,Centerra Group,73891921,false
2017,34782,Centerra Group,73891921,false
2017,103033.15,Centerra Group,73891921,false
2017,47135.11,Centerra Group,73891921,false
2017,153298.87,Centerra Group,73891921,false
2017,32214.74,Southwestern Security Services,31930357,false
2017,23420.65,Centerra Group,73891921,false
2017,40613.1,Centerra Group,73891921,false
2017,3760.48,Ceia Usa,176329795,false
2017,5446421.92,The J Diamond Group,883217606,false
2017,6409.27,Ceia Usa,176329795,false
2017,9948.46,Ceia Usa,176329795,false
2017,4585.15,Document Imaging Dimensions,38062712,true
2017,169207287.3,Spectrum Security Services,618954465,true
2017,29326.54,Ricoh Usa,43964519,true
2017,64912.25,Xerox Corporation,39860122,true
2017,270188631.8,Ingenesis,19992424,true
2017,8764.8,L & R Manufacturing Co,2176741,false
2017,14398.4,Document Imaging Dimensions,38062712,true
2017,514201.22,One Stop Environmental,806933284,true
2017,5434.5,Ceia Usa,176329795,false
2017,3096,Eastern Carolina Vocational Center,75553560,true
2017,6012.47,Johnson Controls Fire Protection,94738007,false
2017,7470,Cookie’S DME,16736289,false
2017,115684117.6,CSI Aviation,102793460,true
2017,138339403,CSI Aviation,102793460,true
2017,43418178.67,CSI Aviation,102793460,true
2017,56732498.31,CSI Aviation,102793460,true
2017,8663.15,Document Imaging Dimensions,38062712,true
2017,50379669.08,CSI Aviation,102793460,true
2017,6063270.52,Creative Corrections,143530926,true
2017,2694,Whitaker Brothers Business Machines,24292732,true
2017,5705400.62,XL Associates,608717450,true
2017,1258643.84,Southeast Vocational Alliance,196746916,false
2017,12305562.68,Booz Allen Hamilton,6928857,true
2017,23868,Best-TEC Asbestos Abatement,362572737,true
2017,18750,County of Clark,30783757,true
2017,21376.62,The ARC of Cumberland and Perry Counties,71191787,true
2017,1261.09,County of Santa Clara,155922172,true
2017,5951300,Aircraft Transport Services,12630106,true
2017,17296956.06,McKinsey & Company,825229318,true
2017,126000,Fleet Management Solutions,141544648,true
2017,85500,Zephyr Aviation,790555457,true
2017,2305096,Creative Corrections,143530926,true
2017,18586.75,Varidesk,79464963,true
2017,73800.2,CSI Aviation,102793460,true
2017,4100,L3 Technologies,112753194,true
2017,2800,County of Santa Clara,155922172,true
2017,19640,San Diego Association of Governments,94016941,true
2017,2021460,National Law Enforcement Telecommunications Systems,37619129,true
2017,104920.2,GC Alliance,21569329,false
